,img_id,til_density
82,TCGA-E7-A3X6-01Z-00-DX1,0.07286056253740275
83,TCGA-E7-A4IJ-01Z-00-DX1,0.07926221335992024
84,TCGA-E7-A4XJ-01Z-00-DX1,0.021022857579695742
85,TCGA-E7-A519-01Z-00-DX1,0.05902383654937571
86,TCGA-E7-A541-01Z-00-DX1,0.08639974063867725
87,TCGA-E7-A678-01Z-00-DX1,0.0034477435290485255
88,TCGA-E7-A6MF-01Z-00-DX1,0.033850129198966405
89,TCGA-E7-A7DU-01Z-00-DX1,0.041537282735814814
90,TCGA-E7-A7DV-01Z-00-DX1,0.11539430587049634
91,TCGA-E7-A7PW-01Z-00-DX1,0.009003045147623462
92,TCGA-E7-A7XN-01Z-00-DX1,0.2609674307501493
93,TCGA-E7-A85H-01Z-00-DX1,0.36476102658675275
94,TCGA-E7-A8O7-01Z-00-DX1,0.095797745131534
95,TCGA-E7-A97Q-01Z-00-DX1,0.07839819514946418
96,TCGA-FD-A3B4-01Z-00-DX1,0.14878988853779646
97,TCGA-FD-A3B6-01Z-00-DX1,0.022253129346314324
98,TCGA-FD-A3B7-01Z-00-DX1,0.31394549049952714
99,TCGA-FD-A3B8-01Z-00-DX1,0.14695027195027194
100,TCGA-FD-A3N5-01Z-00-DX1,0.2571217166111728
101,TCGA-FD-A3SN-01Z-00-DX1,0.11639831812121834
102,TCGA-FD-A3SO-01Z-00-DX1,0.1211372989150767
103,TCGA-FD-A3SQ-01Z-00-DX1,0.10828748580909964
104,TCGA-FD-A3SS-01Z-00-DX1,0.048581578025716714
105,TCGA-FD-A43P-01Z-00-DX1,0.3121106404186394
106,TCGA-FD-A43S-01Z-00-DX1,0.12020033388981637
107,TCGA-FD-A43U-01Z-00-DX1,0.08576658241087771
108,TCGA-FD-A43X-01Z-00-DX1,0.008726519745599763
109,TCGA-FD-A43Y-01Z-00-DX1,0.20129449838187702
110,TCGA-FD-A5BR-01Z-00-DX1,0.1278636543797067
111,TCGA-FD-A5BS-01Z-00-DX1,0.6890689685545671
112,TCGA-FD-A5BT-01Z-00-DX1,0.1004624461808324
113,TCGA-FD-A5BU-01Z-00-DX1,0.38307116104868916
114,TCGA-FD-A5BV-01Z-00-DX1,0.05564011500084559
115,TCGA-FD-A5BX-01Z-00-DX1,0.027496839443742097
116,TCGA-FD-A5C0-01Z-00-DX1,0.165460003531697
117,TCGA-FD-A62N-01Z-00-DX1,0.22589295291215275
118,TCGA-FD-A62P-01Z-00-DX1,0.06275902901124926
119,TCGA-FD-A62S-01Z-00-DX1,0.23989241714384868
120,TCGA-FD-A6TA-01Z-00-DX1,0.1168407936355794
121,TCGA-FD-A6TC-01Z-00-DX1,0.029020251088259418
122,TCGA-FD-A6TG-01Z-00-DX1,0.05856527501656726
123,TCGA-FD-A6TI-01Z-00-DX1,0.008364001338240215
124,TCGA-FJ-A3Z7-01Z-00-DX1,0.1016875181844632
125,TCGA-FJ-A3Z9-01Z-00-DX1,0.12251086626907914
126,TCGA-FJ-A3ZE-01Z-00-DX1,0.08002747724540615
127,TCGA-FJ-A3ZF-01Z-00-DX1,0.148576512455516
128,TCGA-FJ-A871-01Z-00-DX1,0.13645111624326406
129,TCGA-G2-A2EF-01Z-00-DX1,0.13762610536804085
130,TCGA-G2-A2EJ-01Z-00-DX1,0.0243270476464661
131,TCGA-G2-A2EK-01Z-00-DX1,0.07072484166080226
132,TCGA-G2-A2EO-01Z-00-DX1,0.478515625
133,TCGA-G2-A2ES-01Z-00-DX1,0.14861524811458268
134,TCGA-G2-A3IB-01Z-00-DX1,0.024017467248908297
135,TCGA-G2-A3IE-01Z-00-DX1,0.08271647443621966
136,TCGA-G2-A3VY-01Z-00-DX1,0.15660334690185437
137,TCGA-G2-AA3B-01Z-00-DX1,0.11124019750217834
138,TCGA-G2-AA3D-01Z-00-DX1,0.11013215859030837
139,TCGA-GC-A3RC-01Z-00-DX1,0.06761565836298933
140,TCGA-GC-A3RD-01Z-00-DX1,0.007371007371007371
141,TCGA-GC-A4ZW-01Z-00-DX1,0.17059266430031192
142,TCGA-GD-A2C5-01Z-00-DX1,0.10047846889952153
143,TCGA-GD-A3OP-01Z-00-DX1,0.06488257782632441
144,TCGA-GD-A3OQ-01Z-00-DX1,0.09764414135151891
145,TCGA-GD-A3OS-01Z-00-DX1,0.21532040265160815
146,TCGA-GD-A6C6-01Z-00-DX1,0.0020429009193054137
147,TCGA-GU-A42P-01Z-00-DX1,0.15879218472468917
148,TCGA-GU-A762-01Z-00-DX1,0.4055261416280609
149,TCGA-GU-A763-01Z-00-DX1,0.027548209366391185
150,TCGA-GU-A767-01Z-00-DX1,0.03582128435586818
151,TCGA-GU-AATO-01Z-00-DX1,0.27462857142857144
152,TCGA-GU-AATP-01Z-00-DX1,0.20835038886614818
153,TCGA-GV-A3JV-01Z-00-DX1,0.1656122069222181
154,TCGA-GV-A3JW-01Z-00-DX1,0.03775975671566143
155,TCGA-GV-A3JX-01Z-00-DX1,0.1853563360032861
156,TCGA-GV-A3JZ-01Z-00-DX1,0.08054845941296074
157,TCGA-GV-A3QI-01Z-00-DX1,0.023655757927581452
158,TCGA-GV-A6ZA-01Z-00-DX1,0.1084972462627852
159,TCGA-H4-A2HO-01Z-00-DX1,0.03837885181941238
160,TCGA-H4-A2HQ-01Z-00-DX1,0.04862261026644588
161,TCGA-HQ-A2OF-01Z-00-DX1,0.002843216896831844
162,TCGA-HQ-A5ND-01Z-00-DX1,0.0648103112840467
163,TCGA-K4-A3WS-01Z-00-DX1,0.05480964835803546
164,TCGA-K4-A3WV-01Z-00-DX1,0.01774540477121627
165,TCGA-K4-A4AB-01Z-00-DX1,0.052841807439460764
166,TCGA-K4-A54R-01Z-00-DX1,0.13881143255489717
167,TCGA-K4-A5RJ-01Z-00-DX1,0.3194222673827842
168,TCGA-K4-A6FZ-01Z-00-DX1,0.17436393805309736
169,TCGA-K4-A6MB-01Z-00-DX1,0.08751934712255523
170,TCGA-K4-A83P-01Z-00-DX1,0.37564331477785945
171,TCGA-K4-AAQO-01Z-00-DX1,0.12191152537357597
172,TCGA-LT-A5Z6-01Z-00-DX1,0.03566723131940523
173,TCGA-LT-A8JT-01Z-00-DX1,0.06337171206589909
174,TCGA-MV-A51V-01Z-00-DX1,0.09874326750448834
175,TCGA-PQ-A6FN-01Z-00-DX1,0.08471129189141392
176,TCGA-S5-A6DX-01Z-00-DX1,0.14058133035215203
177,TCGA-SY-A9G0-01Z-00-DX1,0.040446304044630406
178,TCGA-SY-A9G5-01Z-00-DX1,0.3015234870926788
179,TCGA-UY-A78K-01Z-00-DX1,0.36712527154236063
180,TCGA-UY-A78P-01Z-00-DX1,0.28640714741544354
181,TCGA-UY-A8OB-01Z-00-DX1,0.06743295019157088
182,TCGA-UY-A8OD-01Z-00-DX1,0.05473684210526316
183,TCGA-UY-A9PB-01Z-00-DX1,0.33365570599613154
184,TCGA-UY-A9PD-01Z-00-DX1,0.12376721457130165
185,TCGA-UY-A9PF-01Z-00-DX1,0.21767151767151768
186,TCGA-UY-A9PH-01Z-00-DX1,0.26334303736050463
187,TCGA-XF-A8HD-01Z-00-DX1,0.11553528996210904
188,TCGA-XF-A8HE-01Z-00-DX1,0.22503481608912917
189,TCGA-XF-A8HG-01Z-00-DX1,0.024363421030369682
190,TCGA-XF-A8HH-01Z-00-DX1,0.0650903294367694
191,TCGA-XF-A9SH-01Z-00-DX1,0.05187182741116751
192,TCGA-XF-A9SI-01Z-00-DX1,0.48178587294535763
193,TCGA-XF-A9SJ-01Z-00-DX1,0.06481943751040106
194,TCGA-XF-A9SL-01Z-00-DX1,0.06628242074927954
195,TCGA-XF-A9SP-01Z-00-DX1,0.07656774916013438
196,TCGA-XF-A9ST-01Z-00-DX1,0.0289920724801812
197,TCGA-XF-A9SU-01Z-00-DX1,0.0999315537303217
198,TCGA-XF-A9SV-01Z-00-DX1,0.04968339016074038
199,TCGA-XF-A9SW-01Z-00-DX1,0.16441441441441443
200,TCGA-XF-A9SX-01Z-00-DX1,0.07780397440215561
201,TCGA-XF-A9SY-01Z-00-DX1,0.36051721930610675
202,TCGA-XF-A9T0-01Z-00-DX1,0.04447852760736196
203,TCGA-XF-A9T2-01Z-00-DX1,0.1465423359651511
204,TCGA-XF-A9T3-01Z-00-DX1,0.09130008300007546
205,TCGA-XF-A9T4-01Z-00-DX1,0.04217712522210792
206,TCGA-XF-A9T5-01Z-00-DX1,0.27354736004245156
207,TCGA-XF-A9T6-01Z-00-DX1,0.07720370735555117
208,TCGA-XF-A9T8-01Z-00-DX1,0.15777977643582167
209,TCGA-XF-AAMF-01Z-00-DX1,0.37312414733969984
210,TCGA-XF-AAMG-01Z-00-DX1,0.15327564894932014
211,TCGA-XF-AAMH-01Z-00-DX1,0.05273833671399594
212,TCGA-XF-AAMJ-01Z-00-DX1,0.040781887216987764
213,TCGA-XF-AAML-01Z-00-DX1,0.23835734714802223
214,TCGA-XF-AAMR-01Z-00-DX1,0.07137745974955277
215,TCGA-XF-AAMT-01Z-00-DX1,0.047479369549063316
216,TCGA-XF-AAMW-01Z-00-DX1,0.07407407407407407
217,TCGA-XF-AAMX-01Z-00-DX1,0.3575228772079166
218,TCGA-XF-AAMY-01Z-00-DX1,0.02816326530612245
219,TCGA-XF-AAMZ-01Z-00-DX1,0.18756549074397486
220,TCGA-XF-AAN0-01Z-00-DX1,0.07601078167115903
221,TCGA-XF-AAN1-01Z-00-DX1,0.15320139697322468
222,TCGA-XF-AAN2-01Z-00-DX1,0.19328542314705566
223,TCGA-XF-AAN4-01Z-00-DX1,0.3268516669994011
224,TCGA-XF-AAN5-01Z-00-DX1,0.13757103211312277
225,TCGA-XF-AAN8-01Z-00-DX1,0.3321317384892676
226,TCGA-YC-A89H-01Z-00-DX1,0.14124293785310735
227,TCGA-YC-A8S6-01Z-00-DX1,0.10510046367851623
228,TCGA-YC-A9TC-01Z-00-DX1,0.08661926308985132
229,TCGA-YF-AA3L-01Z-00-DX1,0.06214977075904228
230,TCGA-ZF-A9R1-01Z-00-DX1,0.052980132450331126
231,TCGA-ZF-A9R3-01Z-00-DX1,0.05343038562800062
232,TCGA-ZF-A9R5-01Z-00-DX1,0.010072992700729927
233,TCGA-ZF-A9R7-01Z-00-DX1,0.07806191117092867
234,TCGA-ZF-A9RC-01Z-00-DX1,0.007408745934224793
235,TCGA-ZF-A9RE-01Z-00-DX1,0.0027723870252287217
236,TCGA-ZF-A9RM-01Z-00-DX1,0.037666692661623646
237,TCGA-ZF-AA4N-01Z-00-DX1,0.012950130637282745
238,TCGA-ZF-AA4R-01Z-00-DX1,0.011770475723393821
239,TCGA-ZF-AA4T-01Z-00-DX1,0.32140047206923683
240,TCGA-ZF-AA4U-01Z-00-DX1,0.031038827167563853
241,TCGA-ZF-AA4V-01Z-00-DX1,0.04400662861351501
242,TCGA-ZF-AA4W-01Z-00-DX1,0.04307582769668921
243,TCGA-ZF-AA4X-01Z-00-DX1,0.21992183373824864
244,TCGA-ZF-AA51-01Z-00-DX1,0.05359142537194049
245,TCGA-ZF-AA5H-01Z-00-DX1,0.15570032573289902
246,TCGA-ZF-AA5N-01Z-00-DX1,0.19026186579378068
247,TCGA-ZF-AA5P-01Z-00-DX1,0.20071942446043164
248,TCGA-2F-A9KP-01Z-00-DX1,0.06051051051051051
249,TCGA-4Z-AA7O-01Z-00-DX1,0.22724070450097847
250,TCGA-4Z-AA7Q-01Z-00-DX1,0.603544533887302
251,TCGA-4Z-AA81-01Z-00-DX1,0.12936633315780235
252,TCGA-4Z-AA86-01Z-00-DX1,0.17169521861416517
253,TCGA-4Z-AA87-01Z-00-DX1,0.42268957345971564
254,TCGA-4Z-AA89-01Z-00-DX1,0.11583065530250104
255,TCGA-5N-A9KI-01Z-00-DX1,0.022735957202904087
256,TCGA-5N-A9KM-01Z-00-DX1,0.018964906061680255
257,TCGA-BL-A0C8-01Z-00-DX1,0.005038529934795495
258,TCGA-BL-A3JM-01Z-00-DX1,0.21550387596899226
259,TCGA-BL-A5ZZ-01Z-00-DX1,0.24167776298268975
260,TCGA-BT-A20O-01Z-00-DX1,0.45793871866295266
261,TCGA-BT-A2LA-01Z-00-DX1,0.054204308547602505
262,TCGA-BT-A42E-01Z-00-DX1,0.3644472762026123
263,TCGA-BT-A42F-01Z-00-DX1,0.4173785696851355
264,TCGA-C4-A0EZ-01Z-00-DX1,0.8374736842105264
265,TCGA-C4-A0F1-01Z-00-DX1,0.12373490042442051
266,TCGA-C4-A0F6-01Z-00-DX1,0.20554984583761562
267,TCGA-CF-A27C-01Z-00-DX1,0.01522140221402214
268,TCGA-CF-A3MG-01Z-00-DX1,0.023935091277890466
269,TCGA-CF-A9FF-01Z-00-DX1,0.05012853470437018
270,TCGA-CU-A0YN-01Z-00-DX1,0.0
271,TCGA-CU-A0YR-01Z-00-DX1,0.043928117625703395
272,TCGA-CU-A3KJ-01Z-00-DX1,0.07016779254739594
273,TCGA-CU-A3YL-01Z-00-DX1,0.03773584905660377
274,TCGA-CU-A5W6-01Z-00-DX1,0.12119541243934716
275,TCGA-DK-A1A7-01Z-00-DX1,0.16128701711240906
276,TCGA-DK-A1AB-01Z-00-DX1,0.02425723956374577
277,TCGA-DK-A1AD-01Z-00-DX1,0.10523076923076922
278,TCGA-DK-A2I1-01Z-00-DX1,0.13553929366846962
279,TCGA-DK-A3IL-01Z-00-DX1,0.17592876880564937
280,TCGA-DK-A3IQ-01Z-00-DX1,0.037037037037037035
281,TCGA-DK-A3X2-01Z-00-DX1,0.06013962486331904
282,TCGA-DK-A6AV-01Z-00-DX1,0.3108468818247998
283,TCGA-DK-A6B1-01Z-00-DX1,0.03516653756777692
284,TCGA-DK-A6B2-01Z-00-DX1,0.10369083085071168
285,TCGA-DK-A6B5-01Z-00-DX1,0.09533567525370804
286,TCGA-E7-A3Y1-01Z-00-DX1,0.018432550518842163
287,TCGA-E7-A5KE-01Z-00-DX1,0.00452147701582517
288,TCGA-E7-A5KF-01Z-00-DX1,0.005805274506551667
289,TCGA-E7-A677-01Z-00-DX1,0.021698862132839374
290,TCGA-E7-A6ME-01Z-00-DX1,0.20369925534470334
291,TCGA-E7-A8O8-01Z-00-DX1,0.009058936374293936
292,TCGA-FD-A3B3-01Z-00-DX1,0.3784668545967082
